"Station Name","CHARLOTTETOWN A"
"Province","PRINCE EDWARD ISLAND"
"Latitude","46.29"
"Longitude","-63.13"
"Elevation","48.80"
"Climate Identifier","8300300"
"WMO Identifier","71706"
"TC Identifier","YYG"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2001-01-01","2001","01","01","","0.3","","-2.5","","-1.1","","19.1","","0.0","","0.0","T","2.2","","2.2","","26","","34","E","52","E"
"2001-01-02","2001","01","02","","-2.1","","-11.8","","-7.0","","25.0","","0.0","","0.0","","0.0","T","0.0","T","27","","","M","","M"
"2001-01-03","2001","01","03","","-4.9","","-14.9","","-9.9","","27.9","","0.0","","0.0","","1.8","","1.8","","25","","","M","","M"
"2001-01-04","2001","01","04","","-1.0","","-16.7","","-8.9","","26.9","","0.0","","0.0","","0.3","","0.3","","26","","17","E","35","E"
"2001-01-05","2001","01","05","","-4.3","","-16.3","","-10.3","","28.3","","0.0","","0.0","","0.0","T","0.0","T","26","","","","<31",""
"2001-01-06","2001","01","06","","-1.6","","-15.6","","-8.6","","26.6","","0.0","","0.0","","17.0","","18.0","","26","","6","E","50","E"
"2001-01-07","2001","01","07","","-0.6","","-2.5","","-1.6","","19.6","","0.0","","0.0","","30.4","","30.4","","53","","2","E","72","E"
"2001-01-08","2001","01","08","","-2.4","","-11.8","","-7.1","","25.1","","0.0","","0.0","","0.4","","0.4","","70","","32","E","37","E"
"2001-01-09","2001","01","09","","-5.4","","-10.7","","-8.1","","26.1","","0.0","","0.0","","0.3","","0.3","","69","","","","<31",""
"2001-01-10","2001","01","10","","-3.4","","-10.1","","-6.8","","24.8","","0.0","","0.0","","4.0","","4.0","","70","","1","E","46","E"
"2001-01-11","2001","01","11","","-7.8","","-14.0","","-10.9","","28.9","","0.0","","0.0","","1.0","","1.0","","72","","24","E","32","E"
"2001-01-12","2001","01","12","","-5.4","","-12.9","","-9.2","","27.2","","0.0","","0.0","","8.0","","6.2","","73","","36","E","48","E"
"2001-01-13","2001","01","13","","-5.9","","-15.4","","-10.7","","28.7","","0.0","","0.0","","0.0","","0.0","","77","","","","<31",""
"2001-01-14","2001","01","14","","-2.1","","-11.6","","-6.9","","24.9","","0.0","","0.0","","0.8","","0.8","","76","","32","E","37","E"
"2001-01-15","2001","01","15","","-7.8","","-12.7","","-10.3","","28.3","","0.0","","0.0","","2.4","","1.6","","77","","","","<31",""
"2001-01-16","2001","01","16","","-2.1","","-7.9","","-5.0","","23.0","","0.0","","0.0","","7.2","","6.4","","80","","","","<31",""
"2001-01-17","2001","01","17","","-4.4","","-9.6","","-7.0","","25.0","","0.0","","0.0","","2.6","","1.4","","85","","","","<31",""
"2001-01-18","2001","01","18","","-7.1","","-14.2","","-10.7","","28.7","","0.0","","0.0","","4.6","","3.6","","89","","34","E","32","E"
"2001-01-19","2001","01","19","","-2.5","","-14.8","","-8.7","","26.7","","0.0","","0.0","","8.2","","4.0","","91","","","","<31",""
"2001-01-20","2001","01","20","","-1.7","","-15.9","","-8.8","","26.8","","0.0","","0.0","","1.4","","1.2","","98","","34","E","52","E"
"2001-01-21","2001","01","21","","-5.4","","-15.2","","-10.3","","28.3","","0.0","","0.0","","5.2","","4.6","","98","","35","E","56","E"
"2001-01-22","2001","01","22","","-7.5","","-15.8","","-11.7","","29.7","","0.0","","0.0","","3.8","","2.6","","104","","30","E","35","E"
"2001-01-23","2001","01","23","","-1.0","","-16.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","105","","21","E","56","E"
"2001-01-24","2001","01","24","","1.3","","-8.5","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","104","","20","E","32","E"
"2001-01-25","2001","01","25","","-4.9","","-17.1","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","100","","","","<31",""
"2001-01-26","2001","01","26","","-4.8","","-18.8","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","96","","","","<31",""
"2001-01-27","2001","01","27","","-4.6","","-21.9","","-13.3","","31.3","","0.0","","0.0","","0.4","","0.4","","95","","","","<31",""
"2001-01-28","2001","01","28","","-2.7","","-6.2","","-4.5","","22.5","","0.0","","0.0","","3.8","","3.0","","95","","36","E","33","E"
"2001-01-29","2001","01","29","","-5.9","","-14.5","","-10.2","","28.2","","0.0","","0.0","","1.8","","1.0","","97","","36","E","32","E"
"2001-01-30","2001","01","30","","-1.6","","-9.5","","-5.6","","23.6","","0.0","","0.0","","4.0","","4.0","","97","","5","E","32","E"
"2001-01-31","2001","01","31","","-3.2","","-11.9","","-7.6","","25.6","","0.0","","0.0","","8.8","","8.4","","105","","3","E","65","E"
"2001-02-01","2001","02","01","","-5.6","","-15.7","","-10.7","","28.7","","0.0","","0.0","","2.8","","2.0","","110","","","","<31",""
"2001-02-02","2001","02","02","","-3.9","","-10.7","","-7.3","","25.3","","0.0","","0.0","","0.8","","0.6","","111","","","","<31",""
"2001-02-03","2001","02","03","","-3.6","","-13.3","","-8.5","","26.5","","0.0","","0.0","","2.0","","2.0","","112","","2","E","37","E"
"2001-02-04","2001","02","04","","-6.3","","-16.2","","-11.3","","29.3","","0.0","","0.0","","0.0","T","0.0","T","111","","","","<31",""
"2001-02-05","2001","02","05","","-2.1","","-14.2","","-8.2","","26.2","","0.0","","0.0","","1.0","","1.0","","109","","9","E","46","E"
"2001-02-06","2001","02","06","","1.2","","-5.6","","-2.2","","20.2","","0.0","","0.0","","16.2","","18.2","","121","","9","E","72","E"
"2001-02-07","2001","02","07","","-4.1","","-6.5","","-5.3","","23.3","","0.0","","0.0","","1.4","","0.8","","124","","29","E","37","E"
"2001-02-08","2001","02","08","","-3.2","","-7.5","","-5.4","","23.4","","0.0","","0.0","","0.0","T","0.0","T","125","","31","E","48","E"
"2001-02-09","2001","02","09","","-2.5","","-10.8","","-6.7","","24.7","","0.0","","0.0","","3.0","","3.0","","124","","14","E","39","E"
"2001-02-10","2001","02","10","","5.8","","-10.6","","-2.4","","20.4","","0.0","","7.8","","0.0","T","7.8","","123","","26","E","82","E"
"2001-02-11","2001","02","11","","-10.5","","-16.6","","-13.6","","31.6","","0.0","","0.0","","0.2","","0.0","T","115","","28","E","76","E"
"2001-02-12","2001","02","12","","-8.5","","-13.5","","-11.0","","29.0","","0.0","","0.0","","0.0","T","0.0","T","115","","31","E","46","E"
"2001-02-13","2001","02","13","","-3.8","","-14.9","","-9.4","","27.4","","0.0","","0.0","","3.6","","2.6","","114","","","","<31",""
"2001-02-14","2001","02","14","","-2.8","","-14.8","","-8.8","","26.8","","0.0","","0.0","","6.0","","4.2","","116","","15","E","44","E"
"2001-02-15","2001","02","15","","0.3","","-8.1","","-3.9","","21.9","","0.0","","0.0","","16.4","","16.4","","129","","34","E","82","E"
"2001-02-16","2001","02","16","","-4.5","","-11.6","","-8.1","","26.1","","0.0","","0.0","","0.4","","0.2","","137","","29","E","32","E"
"2001-02-17","2001","02","17","","-1.3","","-11.0","","-6.2","","24.2","","0.0","","0.0","","4.6","","3.6","","138","","32","E","57","E"
"2001-02-18","2001","02","18","","-10.7","","-16.6","","-13.7","","31.7","","0.0","","0.0","","0.2","","0.0","T","139","","31","E","54","E"
"2001-02-19","2001","02","19","","-0.8","","-16.4","","-8.6","","26.6","","0.0","","0.0","","0.4","","0.4","","135","","20","E","48","E"
"2001-02-20","2001","02","20","","3.3","","-1.4","","1.0","","17.0","","0.0","","0.0","","2.6","","2.6","","135","","18","E","35","E"
"2001-02-21","2001","02","21","","4.2","","-15.6","","-5.7","","23.7","","0.0","","0.0","T","5.2","","3.0","","127","","31","E","63","E"
"2001-02-22","2001","02","22","","-15.4","","-22.1","","-18.8","","36.8","","0.0","","0.0","","0.4","","0.0","T","124","","27","E","76","E"
"2001-02-23","2001","02","23","","-9.7","","-23.9","","-16.8","","34.8","","0.0","","0.0","","0.0","T","0.0","T","124","","32","E","35","E"
"2001-02-24","2001","02","24","","-7.2","","-12.8","","-10.0","","28.0","","0.0","","0.0","","6.2","","5.8","","124","","34","E","72","E"
"2001-02-25","2001","02","25","","-7.3","","-16.1","","-11.7","","29.7","","0.0","","0.0","","0.0","","0.0","","127","","","","<31",""
"2001-02-26","2001","02","26","","-0.7","","-7.9","","-4.3","","22.3","","0.0","","3.4","","1.8","","5.2","","124","","","M","","M"
"2001-02-27","2001","02","27","","-1.3","","-11.6","","-6.5","","24.5","","0.0","","0.0","","1.0","","1.0","","121","","","M","","M"
"2001-02-28","2001","02","28","","-10.8","","-17.7","","-14.3","","32.3","","0.0","","0.0","","0.0","","0.0","","121","","30","E","41","E"
"2001-03-01","2001","03","01","","-10.6","","-21.5","","-16.1","","34.1","","0.0","","0.0","","0.0","","0.0","","120","","","","<31",""
"2001-03-02","2001","03","02","","-7.9","","-23.3","","-15.6","","33.6","","0.0","","0.0","","0.4","","0.4","","119","","","","<31",""
"2001-03-03","2001","03","03","","-5.1","","-12.9","","-9.0","","27.0","","0.0","","0.0","","0.4","","0.4","","118","","","","<31",""
"2001-03-04","2001","03","04","","-2.8","","-11.0","","-6.9","","24.9","","0.0","","0.0","T","0.2","","0.0","T","117","","","","<31",""
"2001-03-05","2001","03","05","","0.1","","-3.2","","-1.6","","19.6","","0.0","","0.0","T","0.0","T","0.0","T","116","","","","<31",""
"2001-03-06","2001","03","06","","-1.7","","-3.5","","-2.6","","20.6","","0.0","","0.0","","0.0","T","0.0","T","115","","5","E","63","E"
"2001-03-07","2001","03","07","","-0.8","","-5.7","","-3.3","","21.3","","0.0","","0.0","T","0.0","","0.0","T","114","","4","E","63","E"
"2001-03-08","2001","03","08","","-1.3","","-7.9","","-4.6","","22.6","","0.0","","0.0","","0.0","","0.0","","113","","","","<31",""
"2001-03-09","2001","03","09","","1.2","","-8.2","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","110","","","","<31",""
"2001-03-10","2001","03","10","","2.5","","-2.9","","-0.2","","18.2","","0.0","","0.6","","5.4","","6.0","","108","","5","E","56","E"
"2001-03-11","2001","03","11","","3.4","","-2.8","","0.3","","17.7","","0.0","","0.0","","1.2","","1.2","","105","","24","E","54","E"
"2001-03-12","2001","03","12","","-0.1","","-7.6","","-3.9","","21.9","","0.0","","0.0","","0.4","","0.4","","102","","31","E","41","E"
"2001-03-13","2001","03","13","","1.1","","-10.8","","-4.9","","22.9","","0.0","","2.0","","1.4","","3.4","","99","","11","E","57","E"
"2001-03-14","2001","03","14","","4.0","","0.8","","2.4","","15.6","","0.0","","2.4","","0.0","","2.4","","94","","13","E","39","E"
"2001-03-15","2001","03","15","","2.0","","-2.3","","-0.2","","18.2","","0.0","","0.0","","0.0","T","0.0","T","85","","27","E","56","E"
"2001-03-16","2001","03","16","","1.5","","-3.3","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","71","","29","E","52","E"
"2001-03-17","2001","03","17","","3.3","","-3.8","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","65","","","","<31",""
"2001-03-18","2001","03","18","","2.1","","-1.9","","0.1","","17.9","","0.0","","0.0","T","0.6","","0.6","","58","","35","E","39","E"
"2001-03-19","2001","03","19","","0.9","","-0.2","","0.4","","17.6","","0.0","","0.0","","1.6","","1.2","","55","","1","E","46","E"
"2001-03-20","2001","03","20","","1.2","","-9.0","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","53","","","","<31",""
"2001-03-21","2001","03","21","","5.7","","-10.3","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","49","","","","<31",""
"2001-03-22","2001","03","22","","2.4","","-5.7","","-1.7","","19.7","","0.0","","0.0","","0.0","T","0.0","T","43","","9","E","50","E"
"2001-03-23","2001","03","23","","1.9","","-1.8","","0.1","","17.9","","0.0","","2.6","","3.2","","6.4","","41","","11","E","70","E"
"2001-03-24","2001","03","24","","1.4","","-0.2","","0.6","","17.4","","0.0","","0.0","T","1.9","","1.9","","34","","23","E","41","E"
"2001-03-25","2001","03","25","","1.1","","-3.9","","-1.4","","19.4","","0.0","","0.0","","0.0","T","0.0","T","32","","23","E","59","E"
"2001-03-26","2001","03","26","","1.2","","-6.0","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","30","","24","E","35","E"
"2001-03-27","2001","03","27","","1.9","","-5.3","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","29","","","","<31",""
"2001-03-28","2001","03","28","","0.3","","-6.9","","-3.3","","21.3","","0.0","","0.0","","0.2","","0.2","","28","","30","E","35","E"
"2001-03-29","2001","03","29","","4.6","","-6.2","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"2001-03-30","2001","03","30","","6.7","","-3.4","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","26","","","","<31",""
"2001-03-31","2001","03","31","","0.4","","-2.4","","-1.0","","19.0","","0.0","","0.0","","17.2","","17.2","","28","","6","E","56","E"
"2001-04-01","2001","04","01","","-1.2","","-2.8","","-2.0","","20.0","","0.0","","0.0","T","2.8","","2.8","","33","","5","E","35","E"
"2001-04-02","2001","04","02","","0.2","","-1.7","","-0.8","","18.8","","0.0","","0.0","","4.8","","4.8","","32","","3","E","63","E"
"2001-04-03","2001","04","03","","-0.8","","-2.4","","-1.6","","19.6","","0.0","","0.0","","14.4","","11.6","","41","","2","E","67","E"
"2001-04-04","2001","04","04","","0.7","","-5.5","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","43","","","","<31",""
"2001-04-05","2001","04","05","","6.9","","-4.9","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","38","","","","<31",""
"2001-04-06","2001","04","06","","-0.5","","-9.5","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","30","","32","E","46","E"
"2001-04-07","2001","04","07","","0.2","","-9.2","","-4.5","","22.5","","0.0","","0.0","","0.0","T","0.0","T","29","","1","E","46","E"
"2001-04-08","2001","04","08","","3.8","","-8.1","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","29","","","","<31",""
"2001-04-09","2001","04","09","","1.4","","-1.1","","0.2","","17.8","","0.0","","0.0","T","3.6","","3.6","","28","","","","<31",""
"2001-04-10","2001","04","10","","0.3","","-2.6","","-1.2","","19.2","","0.0","","0.0","","4.8","","4.8","","30","","","","<31",""
"2001-04-11","2001","04","11","","0.4","","-6.2","","-2.9","","20.9","","0.0","","0.0","","0.0","","0.0","","28","","34","E","41","E"
"2001-04-12","2001","04","12","","1.6","","-6.1","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"2001-04-13","2001","04","13","","3.0","","-0.6","","1.2","","16.8","","0.0","","0.4","","0.6","","1.2","","24","","13","E","44","E"
"2001-04-14","2001","04","14","","1.5","","-0.4","","0.6","","17.4","","0.0","","0.0","T","8.8","","8.8","","19","","1","E","56","E"
"2001-04-15","2001","04","15","","0.4","","-0.7","","-0.2","","18.2","","0.0","","0.0","T","5.2","","5.2","","26","","1","E","43","E"
"2001-04-16","2001","04","16","","3.0","","0.2","","1.6","","16.4","","0.0","","0.0","T","0.0","T","0.0","T","25","","","","<31",""
"2001-04-17","2001","04","17","","5.9","","-2.8","","1.6","","16.4","","0.0","","0.0","","0.0","T","0.0","T","23","","","","<31",""
"2001-04-18","2001","04","18","","5.0","","-3.9","","0.6","","17.4","","0.0","","5.2","","5.0","","10.0","","22","","29","E","59","E"
"2001-04-19","2001","04","19","","4.2","","-0.5","","1.9","","16.1","","0.0","","0.0","","0.0","T","0.0","T","21","","27","E","41","E"
"2001-04-20","2001","04","20","","8.4","","-1.0","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","20","","23","E","35","E"
"2001-04-21","2001","04","21","","13.9","","1.9","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","16","","25","E","32","E"
"2001-04-22","2001","04","22","","8.4","","2.1","","5.3","","12.7","","0.0","","2.6","","0.0","","2.6","","15","","31","E","46","E"
"2001-04-23","2001","04","23","","5.7","","0.2","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","4","","31","E","50","E"
"2001-04-24","2001","04","24","","15.3","","0.9","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","4","","18","E","44","E"
"2001-04-25","2001","04","25","","8.9","","-0.5","","4.2","","13.8","","0.0","","0.0","T","0.0","","0.0","T","3","","31","E","37","E"
"2001-04-26","2001","04","26","","10.6","","-1.7","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"2001-04-27","2001","04","27","","4.8","","0.3","","2.6","","15.4","","0.0","","20.7","","0.0","","20.7","","1","","36","E","41","E"
"2001-04-28","2001","04","28","","5.7","","-2.0","","1.9","","16.1","","0.0","","0.8","","0.0","T","0.8","","0","T","32","E","48","E"
"2001-04-29","2001","04","29","","3.0","","-3.2","","-0.1","","18.1","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"2001-04-30","2001","04","30","","6.8","","-4.4","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","0","T","34","E","37","E"
"2001-05-01","2001","05","01","","14.2","","-5.3","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2001-05-02","2001","05","02","","11.1","","0.5","","5.8","","12.2","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","<31",""
"2001-05-03","2001","05","03","","19.7","","1.4","","10.6","","7.4","","0.0","","1.0","","0.0","","1.0","","0","T","","","<31",""
"2001-05-04","2001","05","04","","16.8","","3.6","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","0","T","32","E","50","E"
"2001-05-05","2001","05","05","","12.8","","-1.1","","5.9","","12.1","","0.0","","0.3","","0.0","","0.3","","0","T","3","E","37","E"
"2001-05-06","2001","05","06","","11.4","","-1.3","","5.1","","12.9","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2001-05-07","2001","05","07","","20.9","","5.6","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2001-05-08","2001","05","08","","24.2","","6.1","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"2001-05-09","2001","05","09","","22.3","","5.2","","13.8","","4.2","","0.0","","0.5","","0.0","","0.5","","0","T","","","<31",""
"2001-05-10","2001","05","10","","9.4","","3.7","","6.6","","11.4","","0.0","","69.9","","0.0","","69.9","","0","T","5","E","52","E"
"2001-05-11","2001","05","11","","6.0","","4.1","","5.1","","12.9","","0.0","","2.0","","0.0","","2.0","","0","T","1","E","52","E"
"2001-05-12","2001","05","12","","11.4","","4.2","","7.8","","10.2","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","<31",""
"2001-05-13","2001","05","13","","17.6","","8.5","","13.1","","4.9","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","<31",""
"2001-05-14","2001","05","14","","10.3","","7.3","","8.8","","9.2","","0.0","","19.4","","0.0","","19.4","","0","T","10","E","39","E"
"2001-05-15","2001","05","15","","11.4","","5.8","","8.6","","9.4","","0.0","","2.4","","0.0","","2.4","","0","","9","E","46","E"
"2001-05-16","2001","05","16","","10.2","","3.4","","6.8","","11.2","","0.0","","0.0","T","0.0","","0.0","T","0","","3","E","46","E"
"2001-05-17","2001","05","17","","6.9","","3.3","","5.1","","12.9","","0.0","","0.0","T","0.0","","0.0","T","0","","36","E","41","E"
"2001-05-18","2001","05","18","","14.6","","3.7","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-05-19","2001","05","19","","14.9","","2.7","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-05-20","2001","05","20","","13.8","","-1.9","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-05-21","2001","05","21","","17.4","","-2.1","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-05-22","2001","05","22","","15.8","","0.6","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","0","","3","E","39","E"
"2001-05-23","2001","05","23","","18.1","","0.0","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-05-24","2001","05","24","","11.4","","0.2","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","4","E","41","E"
"2001-05-25","2001","05","25","","24.4","","-1.7","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-05-26","2001","05","26","","23.3","","8.8","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-05-27","2001","05","27","","24.4","","7.4","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-05-28","2001","05","28","","23.4","","12.2","","17.8","","0.2","","0.0","","0.8","","0.0","","0.8","","0","","18","E","48","E"
"2001-05-29","2001","05","29","","21.2","","12.3","","16.8","","1.2","","0.0","","0.0","T","0.0","","0.0","T","0","","19","E","48","E"
"2001-05-30","2001","05","30","","21.2","","10.0","","15.6","","2.4","","0.0","","4.8","","0.0","","4.8","","0","","18","E","35","E"
"2001-05-31","2001","05","31","","14.6","","6.5","","10.6","","7.4","","0.0","","1.2","","0.0","","1.2","","0","","24","E","39","E"
"2001-06-01","2001","06","01","","13.3","","3.0","","8.2","","9.8","","0.0","","0.5","","0.0","","0.5","","0","","","","<31",""
"2001-06-02","2001","06","02","","18.5","","5.3","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","0","","17","E","33","E"
"2001-06-03","2001","06","03","","13.5","","9.1","","11.3","","6.7","","0.0","","4.9","","0.0","","4.9","","0","","15","E","41","E"
"2001-06-04","2001","06","04","","13.4","","9.6","","11.5","","6.5","","0.0","","34.9","","0.0","","34.9","","0","","13","E","46","E"
"2001-06-05","2001","06","05","","18.7","","9.6","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-06-06","2001","06","06","","15.3","","8.8","","12.1","","5.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"2001-06-07","2001","06","07","","14.5","","8.6","","11.6","","6.4","","0.0","","0.0","T","0.0","","0.0","T","0","","35","E","35","E"
"2001-06-08","2001","06","08","","14.8","","4.3","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","0","","30","E","37","E"
"2001-06-09","2001","06","09","","18.0","","1.4","","9.7","","8.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"2001-06-10","2001","06","10","","15.3","","4.2","","9.8","","8.2","","0.0","","4.6","","0.0","","4.6","","0","","32","E","44","E"
"2001-06-11","2001","06","11","","21.7","","2.6","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-06-12","2001","06","12","","22.7","","10.1","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-06-13","2001","06","13","","22.8","","14.9","","18.9","","0.0","","0.9","","0.0","T","0.0","","0.0","T","0","","18","E","35","E"
"2001-06-14","2001","06","14","","23.6","","13.8","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-06-15","2001","06","15","","22.0","","9.7","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-06-16","2001","06","16","","21.7","","7.8","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-06-17","2001","06","17","","25.8","","10.9","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-06-18","2001","06","18","","23.7","","10.8","","17.3","","0.7","","0.0","","2.1","","0.0","","2.1","","0","","34","E","39","E"
"2001-06-19","2001","06","19","","23.4","","11.0","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-06-20","2001","06","20","","28.5","","16.2","","22.4","","0.0","","4.4","","0.0","","0.0","","0.0","","0","","25","E","32","E"
"2001-06-21","2001","06","21","","19.6","","10.7","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-06-22","2001","06","22","","22.6","","11.2","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2001-06-23","2001","06","23","","24.2","","14.7","","19.5","","0.0","","1.5","","0.0","T","0.0","","0.0","T","0","","18","E","37","E"
"2001-06-24","2001","06","24","","25.8","","17.7","","21.8","","0.0","","3.8","","0.0","T","0.0","","0.0","T","0","","23","E","50","E"
"2001-06-25","2001","06","25","","24.4","","16.8","","20.6","","0.0","","2.6","","18.3","","0.0","","18.3","","0","","","","<31",""
